"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4208","#Wedica (#Trelagliptin)/ generic #Zafatek is prescription medicine used to treat type 2 #diabetes mellitus. Mfg. by… https://t.co/uouLevA03g",FALSE,0,NA,2019-04-30 14:30:34,TRUE,NA,"1123233185817595906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MFW_Bangladesh",0,FALSE,FALSE,NA,NA
"4209","I’m genuinely excited about this! Medicare Advantage approval for Livongo’s chronic condition management solutions… https://t.co/RApth6BSBg",FALSE,1,NA,2019-04-30 14:30:08,TRUE,NA,"1123233076522307585",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","DigitalSalmon67",0,FALSE,FALSE,NA,NA
"4210","Spring cleaning your #diabetes supplies? Learn where to donate unused items: https://t.co/QFQ9Lxp73N and how to get… https://t.co/a1207YPMgZ",FALSE,0,NA,2019-04-30 14:30:00,TRUE,NA,"1123233042200453120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DiabetesMine",0,FALSE,FALSE,NA,NA
"4211","#sugar drinks replaced #water 20% #children
in
#bananarepublic of #trump-istan

#mustbe 90% for URBAN #India that a… https://t.co/fC1rF5S3Ud",FALSE,0,NA,2019-04-30 14:29:41,TRUE,NA,"1123232961120182273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ormiga",0,FALSE,FALSE,NA,NA
"4212","#KETO GURU - Treat Diabetes With Ketogenic Diet #Shirt

BUY here: https://t.co/uSo8UTkbIr

#Ketogenic #Keto #LCHF… https://t.co/lgGOqgjxeX",FALSE,0,NA,2019-04-30 14:29:34,TRUE,NA,"1123232933102403584",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","eyerubdesigns",0,FALSE,FALSE,NA,NA
"4213","RT @FatEmperor: Retweet time folks, if at all possible - this one is important and is a major milestone. Let's let people know that things…",FALSE,0,NA,2019-04-30 14:28:46,FALSE,NA,"1123232733562646528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","famagustacy",620,TRUE,FALSE,NA,NA
"4214","RT @worldkidneyday: #ChronicKidneyDisease (CKD) is a progressive loss in kidney function. When kidney function falls below a certain point,…",FALSE,0,NA,2019-04-30 14:28:27,FALSE,NA,"1123232652952244224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MasoRosina",17,TRUE,FALSE,NA,NA
"4215","RT @TDMREurope: Greater #weightloss at all stages was a predictor of #remission in the DiRECT #diabetes #remission trial shown in poster by…",FALSE,0,NA,2019-04-30 14:28:22,FALSE,NA,"1123232629204160512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayneCWPDevon",9,TRUE,FALSE,NA,NA
"4216","RT @IntDiabetesFed: Rakiya @rakiyakilgori from Nigeria, lives with #T2D. She is sometimes unable to pay for her #diabetes essential care -…",FALSE,0,NA,2019-04-30 14:28:14,FALSE,NA,"1123232596765368320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acbmiller",7,TRUE,FALSE,NA,NA
"4217","RT @parthaskar: In primary care? Want a simple overview of what #Diabetes medications do what? And what to hold off in renal dysfunction?…",FALSE,0,NA,2019-04-30 14:27:32,FALSE,NA,"1123232421330264064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chloebroughton",37,TRUE,FALSE,NA,NA
"4218","RT @IntDiabetesFed: Rakiya @rakiyakilgori from Nigeria, lives with #T2D. She is sometimes unable to pay for her #diabetes essential care -…",FALSE,0,NA,2019-04-30 14:26:42,FALSE,NA,"1123232209568174082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kazabukeye",7,TRUE,FALSE,NA,NA
"4219","RT @IntDiabetesFed: Rakiya @rakiyakilgori from Nigeria, lives with #T2D. She is sometimes unable to pay for her #diabetes essential care -…",FALSE,0,NA,2019-04-30 14:26:22,FALSE,NA,"1123232126013407232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DjaworksRene",7,TRUE,FALSE,NA,NA
"4220","RT @DanielJDrucker: Perinatal factors and the risk of subsequent type 1 #diabetes #T1D Important? @DiabetologiaJnl https://t.co/bS6T8DKMY5",FALSE,0,NA,2019-04-30 14:25:08,FALSE,NA,"1123231816670953472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SFDiabete",5,TRUE,FALSE,NA,NA
"4221","RT @LancetDigitalH: NEW in #LancetDigitalHealth: @PYBenhamou and colleagues show an improvement in glucose control with the @Diabeloop clos…",FALSE,0,NA,2019-04-30 14:24:15,FALSE,NA,"1123231596759400448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarMalagut",14,TRUE,FALSE,NA,NA
"4222","RT @Cha3C: 🆕 job opportunity: if patient advocacy resonates with you, you might be our new team member, or it could be someone you know.…",FALSE,0,NA,2019-04-30 14:23:44,FALSE,NA,"1123231463703445505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","huffstuff",2,TRUE,FALSE,NA,NA
"4223","@askUHC How about @UHC just allow people with #diabetes to consult with their medical providers to decide which pum… https://t.co/U7eXANHO7f",FALSE,5,"askUHC",2019-04-30 14:23:41,TRUE,"1123228629121544192","1123231454157266944","3078078098","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KimberlyMunson5",2,FALSE,FALSE,NA,NA
"4224","RT @Alan_Couzens: Important NEW study: ""Insulin sensitivity increased linearly after EXERCISE-induced energy deficits (P=0.007) but did not…",FALSE,0,NA,2019-04-30 14:23:25,FALSE,NA,"1123231384355725313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LopezGrueso_R",10,TRUE,FALSE,NA,NA
"4225","RT @healthyojas: Diabetes Herb Fenugreek - https://t.co/fVzM7a6h8A #Herb #Fenugreek #Diabetes #T2D #HerbalRemedies https://t.co/8hYqLyRfVh",FALSE,0,NA,2019-04-30 14:22:24,FALSE,NA,"1123231131246006275",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CarolyneMas",10,TRUE,FALSE,NA,NA
"4226","RT @IntDiabetesFed: Willis @DiabetesAwaren4,  from Malawi, lives with #T2D. He is sometimes unable to pay for his essential #diabetes care…",FALSE,0,NA,2019-04-30 14:20:36,FALSE,NA,"1123230677653233664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kazabukeye",7,TRUE,FALSE,NA,NA
"4227","RT @IntDiabetesFed: Willis @DiabetesAwaren4,  from Malawi, lives with #T2D. He is sometimes unable to pay for his essential #diabetes care…",FALSE,0,NA,2019-04-30 14:20:16,FALSE,NA,"1123230590512390145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItaraBurundi",7,TRUE,FALSE,NA,NA
"4228","Spent the morning at the Somali Women’s Centre providing health checks &amp; advice to women living with/at risk of… https://t.co/QKoY2fcQI4",FALSE,7,NA,2019-04-30 14:20:05,TRUE,NA,"1123230548023967744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LDPartnership",2,FALSE,FALSE,NA,NA
"4229","A third of type 1 #diabetes is misdiagnosed in the over 30s @uniofexeter https://t.co/h7MHxa1UAx",FALSE,0,NA,2019-04-30 14:20:01,FALSE,NA,"1123230530156355584",NA,"<a href=""https://sciencex.com/"" rel=""nofollow"">Science X Status Updates</a>","physorg_health",0,FALSE,FALSE,NA,NA
"4230","RT @DanielJDrucker: Perinatal factors and the risk of subsequent type 1 #diabetes #T1D Important? @DiabetologiaJnl https://t.co/bS6T8DKMY5",FALSE,0,NA,2019-04-30 14:19:46,FALSE,NA,"1123230466843136005",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimJohnsonSci",5,TRUE,FALSE,NA,NA
"4231","RT @beatoapp: Visit our booth to check out our full-stack Smart Diabetes Management solutions at #IReC2019. Don’t just monitor. Manage #Dia…",FALSE,0,NA,2019-04-30 14:19:22,FALSE,NA,"1123230366481899520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gautamchopra83",4,TRUE,FALSE,NA,NA
"4232","RT @medivizor: Does including ginger in the diet help control blood sugar in type 2 diabetes? (via @medivizor) https://t.co/AEoyB0y59g #Dia…",FALSE,0,NA,2019-04-30 14:17:44,FALSE,NA,"1123229953074634753",NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>","OratoryaCom",4,TRUE,FALSE,NA,NA
"4233","RT @medivizor: Does including ginger in the diet help control blood sugar in type 2 diabetes? (via @medivizor) https://t.co/AEoyB0y59g #Dia…",FALSE,0,NA,2019-04-30 14:17:42,FALSE,NA,"1123229946221158405",NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>","givoly",4,TRUE,FALSE,NA,NA
"4234","RT @medivizor: Does including ginger in the diet help control blood sugar in type 2 diabetes? (via @medivizor) https://t.co/AEoyB0y59g #Dia…",FALSE,0,NA,2019-04-30 14:17:42,FALSE,NA,"1123229945331953665",NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>","MaleHealthDoc",4,TRUE,FALSE,NA,NA
"4235","RT @medivizor: Does including ginger in the diet help control blood sugar in type 2 diabetes? (via @medivizor) https://t.co/AEoyB0y59g #Dia…",FALSE,0,NA,2019-04-30 14:17:41,FALSE,NA,"1123229943171899393",NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>","orenfu",4,TRUE,FALSE,NA,NA
"4236","Does including ginger in the diet help control blood sugar in type 2 diabetes? (via @medivizor) https://t.co/AEoyB0y59g #Diabetes",FALSE,1,NA,2019-04-30 14:16:36,FALSE,NA,"1123229670420484096",NA,"<a href=""http://medivizor.com"" rel=""nofollow"">medivizor_app</a>","medivizor",4,FALSE,FALSE,NA,NA
"4237","Denying care and affordable access to the drugs we need denies us our right to exist on the same plane as someone n… https://t.co/oqNJ60l3m7",FALSE,1,NA,2019-04-30 14:14:24,TRUE,NA,"1123229115434328065",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","StephenSType1",0,FALSE,FALSE,NA,NA
"4238","RT @FWDNN: What can we say, Digibete and Francesca Annan together, it’s a win win situation. Thumbs up from us #diabetes #GBdoc @CYPDiabNet…",FALSE,0,NA,2019-04-30 14:12:32,FALSE,NA,"1123228645319946240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kaylabetes",5,TRUE,FALSE,NA,NA
"4239","We need to do something  - Is insulin’s high cost keeping diabetes patients from taking their medicine? -… https://t.co/TycV1KVZYx",FALSE,2,NA,2019-04-30 14:12:03,TRUE,NA,"1123228523961909248",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DialysisSaves",0,FALSE,FALSE,NA,NA
"4240","Remembering that both men and women with #diabetes can have #sexualproblems. Presentation today by @ChairCOSRT. Gre… https://t.co/tSSoHatx9q",FALSE,0,NA,2019-04-30 14:11:42,TRUE,NA,"1123228436477165568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChairCOSRT",0,FALSE,FALSE,NA,NA
"4241","Very Low Carbohydrate Diets for Diabetes (ADA 2018) #keto #lowcarb #T2D #T1D #hflc #diabetes https://t.co/rb8cq1Byic https://t.co/O2Ndl62rHQ",FALSE,0,NA,2019-04-30 14:11:19,FALSE,NA,"1123228339311767552",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","KetoBodyUK",0,FALSE,FALSE,NA,NA
"4242","RT @LancetDigitalH: We are thrilled to announce that the first issue of #LancetDigitalHealth is now live! Featuring our editorial plus rese…",FALSE,0,NA,2019-04-30 14:11:17,FALSE,NA,"1123228333309857799",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConflictedBlog",159,TRUE,FALSE,NA,NA
"4243","RT @FatEmperor: Wow! Walter Willit from #HarvardHealth - Admits that Carb is the Problem - not Fats! We are finally aligned! Thanks to Raul…",FALSE,0,NA,2019-04-30 14:10:41,FALSE,NA,"1123228180393996288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mhasiyet",81,TRUE,FALSE,NA,NA
"4244","RT @MorecambeBayCCG: Are you living with or caring for someone with diabetes?

If you are looking for peer support you could join the Befri…",FALSE,0,NA,2019-04-30 14:10:17,FALSE,NA,"1123228079151824896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StationHouseGPs",5,TRUE,FALSE,NA,NA
"4245","RT @DrRoseStewart: #DiabetesPsychology squad at #ChangeLab @DFrizelle @janespeight - so far we’ve identified our top 3 challenges in #diabe…",FALSE,0,NA,2019-04-30 14:09:39,FALSE,NA,"1123227920045105152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DFrizelle",2,TRUE,FALSE,NA,NA
"4246","Staying in good balance https://t.co/nhwNxyxItd     #Alzheimersdisease #alsheimerasandkids #seniordentalhealth… https://t.co/rkaIKrxLDy",FALSE,0,NA,2019-04-30 14:09:35,TRUE,NA,"1123227902844252160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","todayscaregiver",0,FALSE,FALSE,NA,NA
"4247","Another 1/2 a mile for me this morning #swimming to France #raising money #diabetes #swim22 @LindseyKarate @shingitaima",FALSE,2,NA,2019-04-30 14:08:30,FALSE,NA,"1123227629459574789",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MandMiles",0,FALSE,FALSE,NA,NA
"4248","""There's nothing more noble than doing work for the community"" -Dr. Ezemenari Obasi #TuesdayThoughts… https://t.co/ZOqobYCGUN",FALSE,1,NA,2019-04-30 14:07:36,TRUE,NA,"1123227403587862528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HRITOUCH",0,FALSE,FALSE,NA,NA
"4249","Sale ends Tuesday! $3000 off Osaki Premium Massage Chairs!
https://t.co/1NSjTrMLhQ

#Recovery #Fitness #Massage… https://t.co/vPG83vpWO9",FALSE,0,NA,2019-04-30 14:05:20,TRUE,NA,"1123226834596978691",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SeniorOnline",0,FALSE,FALSE,NA,NA
"4250","RT @PNewlandJones: Workshop time @i2iPharmacist #GPPharmacist #Diabetes https://t.co/0qcZpyLZ8J",FALSE,0,NA,2019-04-30 14:03:27,FALSE,NA,"1123226362167296000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i2iPharmacist",1,TRUE,FALSE,NA,NA
"4251","Workshop time @i2iPharmacist #GPPharmacist #Diabetes https://t.co/0qcZpyLZ8J",FALSE,10,NA,2019-04-30 14:02:58,FALSE,NA,"1123226236766040064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PNewlandJones",1,FALSE,FALSE,NA,NA
"4252","Essential Foods for Seniors with #Diabetes https://t.co/6SCefVhh95",FALSE,0,NA,2019-04-30 14:02:24,FALSE,NA,"1123226097200574464",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TCAsstLiving",0,FALSE,FALSE,NA,NA
"4253","New JMIR Diabetes: Influence of Patient Characteristics and Psychological Needs on #diabetes Mobile App Usability i… https://t.co/JUol2uQIeb",FALSE,0,NA,2019-04-30 14:02:07,TRUE,NA,"1123226023493922817",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","jmirpub",0,FALSE,FALSE,NA,NA
"4254","RT @peterfoley_7: I was surprised to see that a patient with an average HbA1c of approx 90mmol/mol to be given advice like this when in cli…",FALSE,0,NA,2019-04-30 14:01:15,FALSE,NA,"1123225808301187074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimJobson1",71,TRUE,FALSE,NA,NA
"4255","I’ve been feeling tired during the day. Is there anything that might help?  https://t.co/Qzc49g8xNz

#Tips… https://t.co/TaaXt3hnTv",FALSE,0,NA,2019-04-30 14:01:07,TRUE,NA,"1123225771676512257",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ManageDiabetes",0,FALSE,FALSE,NA,NA
"4256","Throughout April, we've asked about your experience with #diabetes company #customercare. Today #BigfootWonders, ""W… https://t.co/jGcUPTA6kI",FALSE,0,NA,2019-04-30 14:00:45,TRUE,NA,"1123225682010628097",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BigfootBiomed",0,FALSE,FALSE,NA,NA
"4257","RT @DanielJDrucker: Unmet need #Diabetes #T2D-New options (Liraglutide) for Children and Adolescents with Type 2 Diabetes | @NEJM  https://…",FALSE,0,NA,2019-04-30 14:00:43,FALSE,NA,"1123225672913125380",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josephwgordon",4,TRUE,FALSE,NA,NA
"4258","ICYMI - @Violadavis discusses the important topic of ongoing management of a chronic condition like #diabetes and t… https://t.co/3rYeSRrfts",FALSE,1,NA,2019-04-30 14:00:20,TRUE,NA,"1123225575370440704",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Geneia",0,FALSE,FALSE,NA,NA
"4259","Untreated #GumDisease can lead to a host of serious #HealthProblems, including #ToothLoss, #Diabetes complications,… https://t.co/tNCL7niIWl",FALSE,0,NA,2019-04-30 14:00:07,TRUE,NA,"1123225520106291200",NA,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Spredfast app</a>","UnitedConcordia",0,FALSE,FALSE,NA,NA
"4260","Stroke &amp; Diabetes Awareness Fair! Lectures, vendors &amp; free health screenings. https://t.co/Qm8Rd8mryV  #stroke #diabetes",FALSE,0,NA,2019-04-30 14:00:01,FALSE,NA,"1123225496773222400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CHSHospitals",1,FALSE,FALSE,NA,NA
"4261","I'm not a techie at all but I'm going to look into that pod loop for @samklein__ 😳 I am good at reading &amp; interpret… https://t.co/rRu553AI5k",FALSE,2,NA,2019-04-30 13:59:53,TRUE,NA,"1123225461058867201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ferguriffic",0,FALSE,FALSE,NA,NA
"4262","RT @MHIIR_14: Dealing W/ #chronicillness in my own way

#invisibleillness #ChronicPain #Fibromyalgia #CrohnsDisease #Lupus #mecfs #Multiple…",FALSE,0,NA,2019-04-30 13:59:13,FALSE,NA,"1123225293358080001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BipolarSANH",2,TRUE,FALSE,NA,NA
"4263","RT @OpenAccess_Endo: An interesting article in our sister Journal @DigitalHealthJ - Adolescents’ participation in their healthcare: A socio…",FALSE,0,NA,2019-04-30 13:57:22,FALSE,NA,"1123224830298341376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SAGEClinMed",2,TRUE,FALSE,NA,NA
"4264","RT @athattersley: Should we use 5 subtypes of #diabetes defined by cluster analysis for #T2D clinical care? @john_den_ #exeterdiabetes @Exe…",FALSE,0,NA,2019-04-30 13:57:13,FALSE,NA,"1123224792579149824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MBJohnsonPhD",27,TRUE,FALSE,NA,NA
"4265","RT @ExeterMed: New in @TheLancetEndo! Simple clinical features inc weight &amp; age at #diabetes diagnosis provide simple way to personalise dr…",FALSE,0,NA,2019-04-30 13:57:10,FALSE,NA,"1123224779627081729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MBJohnsonPhD",8,TRUE,FALSE,NA,NA
